2424 wehtun, tu weh, tut weh, tat weh, täte weh, tu weh, tut weh, haben, wehgetan
2412 zwingen, zwinge, zwingt, zwang, zwänge, zwinge, zwingt, haben, gezwungen
2409 unterstützen, unterstütze, unterstützt, unterstützte, unterstützte, unterstütze, unterstützt, haben, unterstützt
2388 befinden, befinde, befindet, befand, befände, befinde, befindet, haben, befunden
2369 verarschen, verarsche, verarscht, verarschte, verarschte, verarsch, verarscht, haben, verarscht
2364 behaupten, behaupte, behauptet, behauptete, behauptete, behaupte, behauptet, haben, behauptet
2357 erschaffen, erschaffe, erschafft, erschuf, erschüfe, erschaff, erschafft, haben, erschaffen
2319 klären, kläre, klärt, klärte, klärte, klär, klärt, haben, geklärt
2318 gründen, gründe, gründet, gründete, gründete, gründ, gründet, haben, gegründet
2312 entfernen, entferne, entfernt, entfernte, entfernte, entferne, entfernt, haben, entfernt
2303 waschen, wasche, wäscht, wusch, wüsche, wasche, wascht, haben, gewaschen
2299 ergeben, ergebe, ergibt, ergab, ergäbe, ergib, ergebt, haben, ergeben
2280 empfangen, empfange, empfängt, empfing, empfinge, empfange, empfangt, haben, empfangen
2272 riechen, rieche, riecht, roch, röche, rieche, riecht, haben, gerochen
2262 wirken, wirke, wirkt, wirkte, wirkte, wirk, wirkt, haben, gewirkt
2260 warnen, warne, warnt, warnte, warnte, warne, warnt, haben, gewarnt
2254 zugeben, gebe zu, gibt zu, gab zu, gäbe zu, gib zu, gebt zu, haben, zugegeben
2252 bestätigen, bestätige, bestätigt, bestätigte, bestätigte, bestätige, bestätigt, haben, bestätigt
2249 grenzen, grenze, grenzt, grenzte, grenzte, grenze, grenzt, haben, gegrenzt
2227 wachsen, wachse, wächst, wuchs, wüchse, wachse, wachst, sein, gewachsen
2217 vermögen, vermag, vermag, vermochte, vermöchte, vermöge, vermöget, haben, vermocht
2211 osten, oste, ostet, ostete, ostete, ost, ostet, haben, geostet
2210 kennenlernen, lerne kennen, lernt kennen, lernte kennen, lernte kennen, lerne kennen, lernt kennen, haben, kennengelernt
2209 anbieten, biete an, bietet an, bot an, böte an, biet an, bietet an, haben, angeboten
2207 aufwachen, wache auf, wacht auf, wachte auf, wachte auf, wach auf, wacht auf, sein, aufgewacht
2195 richten, richte, richtet, richtete, richtete, richte, richtet, haben, gerichtet
2182 verwenden, verwende, verwendet, verwendete, verwendete, verwende, verwendet, haben, verwendet
2175 irren, irre, irrt, irrte, irrte, irr, irrt, haben, geirrt
2168 heilen, heile, heilt, heilte, heilte, heile, heilt, haben, geheilt
2145 benehmen, benehme, benimmt, benahm, benähme, benimm, benehmt, haben, benommen
2124 angreifen, greife an, greift an, griff an, griffe an, greif an, greift an, haben, angegriffen
2116 berichten, berichte, berichtet, berichtete, berichtete, berichte, berichtet, haben, berichtet
2114 ausziehen, ziehe aus, zieht aus, zog aus, zöge aus, zieh aus, zieht aus, sein, ausgezogen
2101 schneiden, schneide, schneidet, schnitt, schnitte, schneide, schneidet, haben, geschnitten
2100 erfüllen, erfülle, erfüllt, erfüllte, erfüllte, erfülle, erfüllt, haben, erfüllt
2086 achten, achte, achtet, achtete, achtete, achte, achtet, haben, geachtet
2085 wiederholen, wiederhole, wiederholt, wiederholte, wiederholte, wiederhol, wiederholt, haben, wiederholt
2078 loslassen, lasse los, lässt los, ließ los, ließe los, lass los, lasst los, haben, losgelassen
2063 posten, poste, postet, postete, postete, poste, postet, haben, gepostet
2058 bewahren, bewahre, bewahrt, bewahrte, bewahrte, bewahre, bewahrt, haben, bewahrt
2051 schenken, schenke, schenkt, schenkte, schenkte, schenk, schenkt, haben, geschenkt
2050 kugeln, kugele, kugelt, kugelte, kugelte, kugel, kugelt, haben, gekugelt
2044 linken, linke, linkt, linkte, linkte, linke, linkt, haben, gelinkt
2038 vorbereiten, bereite vor, bereitet vor, bereitete vor, bereitete vor, bereite vor, bereitet vor, haben, vorbereitet
2038 zusehen, sehe zu, sieht zu, sah zu, sähe zu, sieh zu, seht zu, haben, zugesehen
2020 reifen, reife, reift, reifte, reifte, reif, reift, sein, gereift
1994 einladen, lade ein, lädt ein, lud ein, lüde ein, lade ein, ladet ein, haben, eingeladen
1989 besiegen, besiege, besiegt, besiegte, besiegte, besieg, besiegt, haben, besiegt
1987 erwischen, erwische, erwischt, erwischte, erwischte, erwische, erwischt, haben, erwischt
1985 opfern, opfere, opfert, opferte, opferte, opfere, opfert, haben, geopfert
1984 bestellen, bestelle, bestellt, bestellte, bestellte, bestell, bestellt, haben, bestellt
1983 bereiten, bereite, bereitet, bereitete, bereitete, bereite, bereitet, haben, bereitet
1981 erscheinen, erscheine, erscheint, erschien, erschiene, erscheine, erscheint, sein, erschienen
1975 freien, freie, freit, freite, freite, freie, freit, haben, gefreit
1973 verbrennen, verbrenne, verbrennt, verbrannte, verbrennte, verbrenn, verbrennt, haben, verbrannt
1956 sammeln, sammle, sammelt, sammelte, sammelte, sammle, sammelt, haben, gesammelt
1954 berühren, berühre, berührt, berührte, berührte, berühr, berührt, haben, berührt
1946 verabschieden, verabschiede, verabschiedet, verabschiedete, verabschiedete, verabschied, verabschiedet, haben, verabschiedet
1945 fürchten, fürchte, fürchtet, fürchtete, fürchtete, fürchte, fürchtet, haben, gefürchtet
1934 identifizieren, identifiziere, identifiziert, identifizierte, identifizierte, identifiziere, identifiziert, haben, identifiziert
1934 anschauen, schaue an, schaut an, schaute an, schaute an, schau an, schaut an, haben, angeschaut
1931 sparen, spare, spart, sparte, sparte, spare, spart, haben, gespart
1904 umdrehen, drehe um, dreht um, drehte um, drehte um, dreh um, dreht um, haben, umgedreht
1903 bestehen, bestehe, besteht, bestand, bestände, besteh, besteht, haben, bestanden
1902 liefern, liefere, liefert, lieferte, lieferte, liefere, liefert, haben, geliefert
1892 wenden, wende, wendet, wandte, wendete, wende, wendet, haben, gewandt
1887 aussteigen, steige aus, steigt aus, stieg aus, stiege aus, steig aus, steigt aus, sein, ausgestiegen
1883 leiten, leite, leitet, leitete, leitete, leite, leitet, haben, geleitet
1882 nachsehen, sehe nach, sieht nach, sah nach, sähe nach, sieh nach, seht nach, haben, nachgesehen
1880 ausruhen, ruhe aus, ruht aus, ruhte aus, ruhte aus, ruh aus, ruht aus, haben, ausgeruht
1874 tollen, tolle, tollt, tollte, tollte, toll, tollt, haben, getollt
1867 überfallen, überfalle, überfällt, überfiel, überfiele, überfall, überfallt, haben, überfallen
1867 steuern, steuere, steuert, steuerte, steuerte, steuere, steuert, haben, gesteuert
1849 verschwenden, verschwende, verschwendet, verschwendete, verschwendete, verschwende, verschwendet, haben, verschwendet
1845 bereuen, bereue, bereut, bereute, bereute, bereu, bereut, haben, bereut
1838 blauen, blaue, blaut, blaute, blaute, blaue, blaut, haben, geblaut
1838 klauen, klaue, klaut, klaute, klaute, klaue, klaut, haben, geklaut
1836 prüfen, prüfe, prüft, prüfte, prüfte, prüf, prüft, haben, geprüft
1816 vermeiden, vermeide, vermeidet, vermied, vermiede, vermeide, vermeidet, haben, vermieden
1814 üben, übe, übt, übte, übte, üb, übt, haben, geübt
1812 testen, teste, testet, testete, testete, teste, testet, haben, getestet
1807 graben, grabe, gräbt, grub, grübe, grab, grabt, haben, gegraben
1805 klingen, klinge, klingt, klang, klänge, klinge, klingt, haben, geklungen
1796 betreten, betrete, betritt, betrat, beträte, betritt, betretet, haben, betreten
1778 filmen, filme, filmt, filmte, filmte, film, filmt, haben, gefilmt
1772 beibringen, bringe bei, bringt bei, brachte bei, brächte bei, bring bei, bringt bei, haben, beigebracht
1772 informieren, informiere, informiert, informierte, informierte, informiere, informiert, haben, informiert
1762 betrachten, betrachte, betrachtet, betrachtete, betrachtete, betrachte, betrachtet, haben, betrachtet
1749 verbergen, verberge, verbirgt, verbarg, verbärge, verbirg, verbergt, haben, verborgen
1749 einstellen, stelle ein, stellt ein, stellte ein, stellte ein, stelle ein, stellt ein, haben, eingestellt
1744 bergen, berge, birgt, barg, bärge, birg, bergt, haben, geborgen
1738 planen, plane, plant, plante, plante, plane, plant, haben, geplant
1729 verbinden, verbinde, verbindet, verband, verbände, verbinde, verbindet, haben, verbunden
1720 begrüßen, begrüße, begrüßt, begrüßte, begrüßte, begrüße, begrüßt, haben, begrüßt
1712 besitzen, besitze, besitzt, besaß, besäße, besitze, besitzt, haben, besessen
1712 weggehen, gehe weg, geht weg, ging weg, ginge weg, geh weg, geht weg, sein, weggegangen
1704 ruhen, ruhe, ruht, ruhte, ruhte, ruh, ruht, haben, geruht
1698 senden, sende, sendet, sendete, sendete, sende, sendet, haben, gesendet
1692 verwandeln, verwandle, verwandelt, verwandelte, verwandelte, verwandle, verwandelt, haben, verwandelt
1687 auftauchen, tauche auf, taucht auf, tauchte auf, tauchte auf, tauche auf, taucht auf, sein, aufgetaucht
1680 telefonieren, telefoniere, telefoniert, telefonierte, telefonierte, telefoniere, telefoniert, haben, telefoniert
1673 aussagen, sage aus, sagt aus, sagte aus, sagte aus, sag aus, sagt aus, haben, ausgesagt
1659 einkaufen, kaufe ein, kauft ein, kaufte ein, kaufte ein, kauf ein, kauft ein, haben, eingekauft
1656 hinsetzen, setze hin, setzt hin, setzte hin, setzte hin, setz hin, setzt hin, haben, hingesetzt
1655 verhandeln, verhandele, verhandelt, verhandelte, verhandelte, verhandele, verhandelt, haben, verhandelt
1655 rächen, räche, rächt, rächte, rächte, räche, rächt, haben, gerächt
1652 vögeln, vögele, vögelt, vögelte, vögelte, vögele, vögelt, haben, gevögelt
1652 stöhnen, stöhne, stöhnt, stöhnte, stöhnte, stöhne, stöhnt, haben, gestöhnt
1644 beschreiben, beschreibe, beschreibt, beschrieb, beschriebe, beschreibe, beschreibt, haben, beschrieben
1639 abgeben, gebe ab, gibt ab, gab ab, gäbe ab, gib ab, gebt ab, haben, abgegeben
1638 schieben, schiebe, schiebt, schob, schöbe, schieb, schiebt, haben, geschoben
1626 schalten, schalte, schaltet, schaltete, schaltete, schalt, schaltet, haben, geschaltet
1621 erwähnen, erwähne, erwähnt, erwähnte, erwähnte, erwähne, erwähnt, haben, erwähnt
1618 bekämpfen, bekämpfe, bekämpft, bekämpfte, bekämpfte, bekämpf, bekämpft, haben, bekämpft
1618 übersehen, übersehe, übersieht, übersah, übersähe, übersieh, überseht, haben, übersehen
1612 existieren, existiere, existiert, existierte, existierte, existiere, existiert, haben, existiert
1606 tauschen, tausche, tauscht, tauschte, tauschte, tausche, tauscht, haben, getauscht
1602 heben, hebe, hebt, hob, höbe, hebe, hebt, haben, gehoben
1592 leihen, leihe, leiht, lieh, liehe, leih, leiht, haben, geliehen
1590 überraschen, überrasche, überrascht, überraschte, überraschte, überrasche, überrascht, haben, überrascht
1588 ignorieren, ignoriere, ignoriert, ignorierte, ignorierte, ignoriere, ignoriert, haben, ignoriert
1588 haken, hake, hakt, hakte, hakte, hake, hakt, haben, gehakt
1588 ruinieren, ruiniere, ruiniert, ruinierte, ruinierte, ruinier, ruiniert, haben, ruiniert
1578 reagieren, reagiere, reagiert, reagierte, reagierte, reagiere, reagiert, haben, reagiert
1573 anstellen, stelle an, stellt an, stellte an, stellte an, stell an, stellt an, haben, angestellt
1572 brennen, brenne, brennt, brannte, brennte, brenne, brennt, haben, gebrannt
1562 scheiden, scheide, scheidet, schied, schiede, scheid, scheidet, haben, geschieden
1560 räumen, räume, räumt, räumte, räumte, räume, räumt, haben, geräumt
1560 einfallen, falle ein, fällt ein, fiel ein, fiele ein, falle ein, fallt ein, sein, eingefallen
1558 schämen, schäme, schämt, schämte, schämte, schäm, schämt, haben, geschämt
1552 reißen, reiße, reißt, riss, risse, reiße, reißt, haben, gerissen
1552 anhören, höre an, hört an, hörte an, hörte an, hör an, hört an, haben, angehört
1544 umziehen, ziehe um, zieht um, zog um, zöge um, zieh um, zieht um, sein, umgezogen
1544 studieren, studiere, studiert, studierte, studierte, studier, studiert, haben, studiert
1539 wecken, wecke, weckt, weckte, weckte, wecke, weckt, haben, geweckt
1539 nähern, nähere, nähert, näherte, näherte, nähere, nähert, haben, genähert
1530 entwickeln, entwickle, entwickelt, entwickelte, entwickelte, entwickle, entwickelt, haben, entwickelt
1520 rollen, rolle, rollt, rollte, rollte, roll, rollt, haben, gerollt
1511 diskutieren, diskutiere, diskutiert, diskutierte, diskutierte, diskutier, diskutiert, haben, diskutiert
1510 mitmachen, mache mit, macht mit, machte mit, machte mit, mach mit, macht mit, haben, mitgemacht
1509 eingehen, gehe ein, geht ein, ging ein, ginge ein, geh ein, geht ein, sein, eingegangen
1503 pinkeln, pinkle, pinkelt, pinkelte, pinkelte, pinkele, pinkelt, haben, gepinkelt
1499 gewöhnen, gewöhne, gewöhnt, gewöhnte, gewöhnte, gewöhn, gewöhnt, haben, gewöhnt
1485 ersetzen, ersetze, ersetzt, ersetzte, ersetzte, ersetze, ersetzt, haben, ersetzt
1483 mitbringen, bringe mit, bringt mit, brachte mit, brächte mit, bringe mit, bringt mit, haben, mitgebracht
1482 decken, decke, deckt, deckte, deckte, decke, deckt, haben, gedeckt
1480 ausmachen, mache aus, macht aus, machte aus, machte aus, mach aus, macht aus, haben, ausgemacht
1477 grünen, grüne, grünt, grünte, grünte, grüne, grünt, haben, gegrünt
1477 weglaufen, laufe weg, läuft weg, lief weg, liefe weg, lauf weg, lauft weg, sein, weggelaufen
1476 benötigen, benötige, benötigt, benötigte, benötigte, benötige, benötigt, haben, benötigt
1475 durchsuchen, durchsuche, durchsucht, durchsuchte, durchsuchte, durchsuche, durchsucht, haben, durchsucht
1467 duschen, dusche, duscht, duschte, duschte, dusch, duscht, haben, geduscht
1463 leeren, leere, leert, leerte, leerte, leere, leert, haben, geleert
1461 abnehmen, nehme ab, nimmt ab, nahm ab, nähme ab, nimm ab, nehmt ab, haben, abgenommen
1460 fällen, fälle, fällt, fällte, fällte, fälle, fällt, haben, gefällt
1457 kehren, kehre, kehrt, kehrte, kehrte, kehre, kehrt, haben, gekehrt
1456 amüsieren, amüsiere, amüsiert, amüsierte, amüsierte, amüsiere, amüsiert, haben, amüsiert
1453 bedanken, bedanke, bedankt, bedankte, bedankte, bedank, bedankt, haben, bedankt
1449 bomben, bombe, bombt, bombte, bombte, bomb, bombt, haben, gebombt
1447 erheben, erhebe, erhebt, erhob, erhöbe, erhebe, erhebt, haben, erhoben
1447 proben, probe, probt, probte, probte, probe, probt, haben, geprobt
1441 heulen, heule, heult, heulte, heulte, heule, heult, haben, geheult
1437 orten, orte, ortet, ortete, ortete, orte, ortet, haben, geortet
1436 ausreden, rede aus, redet aus, redete aus, redete aus, red aus, redet aus, haben, ausgeredet
1433 versehen, versehe, versieht, versah, versähe, versieh, verseht, haben, versehen
1429 trainieren, trainiere, trainiert, trainierte, trainierte, trainier, trainiert, haben, trainiert
1421 ankommen, komme an, kommt an, kam an, käme an, komm an, kommt an, sein, angekommen
1420 hexen, hexe, hext, hexte, hexte, hex, hext, haben, gehext
1418 blicken, blicke, blickt, blickte, blickte, blicke, blickt, haben, geblickt
1411 bedenken, bedenke, bedenkt, bedachte, bedächte, bedenke, bedenkt, haben, bedacht
1405 bilden, bilde, bildet, bildete, bildete, bilde, bildet, haben, gebildet
1404 schmecken, schmecke, schmeckt, schmeckte, schmeckte, schmecke, schmeckt, haben, geschmeckt
1404 süßen, süße, süßt, süßte, süßte, süß, süßt, haben, gesüßt
1402 narren, narre, narrt, narrte, narrte, narr, narrt, haben, genarrt
1400 einsteigen, steige ein, steigt ein, stieg ein, stiege ein, steig ein, steigt ein, sein, eingestiegen
1391 löschen, lösche, löscht, löschte, löschte, lösche, löscht, haben, gelöscht
1384 begreifen, begreife, begreift, begriff, begriffe, begreife, begreift, haben, begriffen
1382 überwachen, überwache, überwacht, überwachte, überwachte, überwache, überwacht, haben, überwacht
1375 klappen, klappe, klappt, klappte, klappte, klappe, klappt, haben, geklappt
1370 gestehen, gestehe, gesteht, gestand, gestände, gestehe, gesteht, haben, gestanden
1366 blasen, blase, bläst, blies, bliese, blas, blast, haben, geblasen
1364 unterbrechen, unterbreche, unterbricht, unterbrach, unterbräche, unterbrich, unterbrecht, haben, unterbrochen
