fünftäglich, -, -
fünftürig, —, —
fünfwöchentlich, -, -
fünfwöchig, —, —
fünfzehnjährig, —, —
fünfzehnminütig, -, -
fünfzehnpfündig, -, -
fünfzehnprozentig, -, -
fünfzehnstündig, -, -
fünfzehnte, —, —
fünfzehntägig, -, -
fünfzigfach, –, –
fünfzigjährig, -, -
fünfzigminütig, -, -
fünfzigpfündig, -, -
fünfzigprozentig, -, -
fünfzigste, —, —
fünsch, —, —
fürchterlich, fürchterlicher, fürchterlichsten
fürsorglich, fürsorglicher, fürsorglichsten
fürstlich, fürstlicher, fürstlichsten
gabelförmig, -, -
gabunisch, —, —
gaga, —, —
galaktisch, galaktischer, galaktischsten
galant, galanter, galantesten
gallertartig, —, —
gallertig, –, –
gallig, galliger, galligsten
gallisch, gallischer, gallischsten
galloromanisch, —, —
gallorömisch, —, —
galvanisch, —, —
gambisch, —, —
gammelig, gammeliger, gammeligsten
gangbar, gangbarer, gangbarsten
ganz, —, —
ganzheitlich, ganzheitlicher, ganzheitlichsten
ganzjährig, —, —
ganzrandig, —, —
ganztägig, —, —
ganzzahlig, —, —
gar, garer, garsten
gargantuesk, -, -
garstig, garstiger, garstigsten
gasbetrieben, —, —
gasdicht, gasdichter, gasdichtesten
gasförmig, —, —
gashaltig, —, —
gasig, —, —
gastfrei, gastfreier, gastfreiesten
gastfreundlich, gastfreundlicher, gastfreundlichsten
gastral, —, —
gastrisch, —, —
gastroenterisch, —, —
gastrointestinal, —, —
gatschig, gatschiger, gatschigsten
gay, -, -
geachtet, geachteter, geachtetsten
gealtert, —, —
geartet, —, —
gebalkt, —, —
gebaut, -, -
gebenedeit, gebenedeiter, gebenedeitesten
gebetsmühlenartig, –, –
gebildet, gebildeter, gebildetsten
gebirgig, gebirgiger, gebirgigsten
gebleicht, gebleichter, gebleichtesten
geboren, —, —
geborgen, geborgener, geborgensten
gebraucht, —, —
gebrechlich, gebrechlicher, gebrechlichsten
gebrochen, gebrochener, gebrochensten
gebräuchlich, gebräuchlicher, gebräuchlichsten
gebuchtet, —, —
gebuckelt, —, —
gebührend, gebührender, gebührendsten
gebührenfrei, —, —
gebührenpflichtig, —, —
gebührlich, gebührlicher, gebührlichsten
gebürtig, —, —
gechillt, gechillter, gechilltesten
gedankenlos, gedankenloser, gedankenlosesten
gedankenverloren, —, —
gedanklich, -, -
gedeckt, gedeckter, gedecktesten
gedehnt, gedehnter, gedehntesten
gediegen, gediegener, gediegensten
gedrungen, gedrungener, gedrungensten
geduldig, geduldiger, geduldigsten
geduscht , -, -
geeignet, geeigneter, geeignetsten
gefahrenreich, gefahrenreicher, gefahrenreichsten
gefahrenträchtig, gefahrenträchtiger, gefahrenträchtigsten
gefahrlos, gefahrloser, gefahrlosesten
gefahrvoll, gefahrvoller, gefahrvollsten
gefasst, gefasster, gefasstesten
gefeiert, gefeierter, gefeiertsten
gefiedert, —, —
gefinkelt, gefinkelter, gefinkeltsten
gefizt, gefizter, gefiztesten
gefleckt, gefleckter, geflecktesten
geflissentlich, geflissentlicher, geflissentlichsten
geflügelt, —, —
geformt, -, -
gefragt, gefragter, gefragtesten
gefriergetrocknet, —, —
gefährlich, gefährlicher, gefährlichsten
gefällig, gefälliger, gefälligsten
gefälscht, —, —
gefügig, gefügiger, gefügigsten
gefühlsarm, gefühlsärmer, gefühlsärmsten
gefühlsbetont, gefühlsbetonter, gefühlsbetontesten
gefühlsblind, –, –
gefühlsselig, gefühlsseliger, gefühlsseligsten
gefühlvoll, gefühlvoller, gefühlvollsten
gegengleich, —, —
gegenseitig, —, —
gegensinnig, —, —
gegenstandslos, –, –
gegenständlich, gegenständlicher, gegenständlichsten
gegensätzlich, gegensätzlicher, gegensätzlichsten
gegenteilig, –, –
gegenwärtig, —, —
gegiebelt, —, —
gegnerisch, -, -
gegoren, -, -
gehalten, —, —
geharnischt, geharnischter, geharnischtesten
geheim, geheimer, geheimsten
geheimnisvoll, geheimnisvoller, geheimnisvollsten
gehemmt, gehemmter, gehemmtesten
gehenkelt, —, —
geheuer, —, —
gehl, —, —
gehoben, gehobener, gehobensten
gehorsam, gehorsamer, gehorsamsten
gehässig, gehässiger, gehässigsten
gehäusetragend, —, —
gehörig, gehöriger, gehörigsten
gehörlos, —, —
geil, geiler, geilsten
geisterhaft, geisterhafter, geisterhaftesten
geistesabwesend, geistesabwesender, geistesabwesendsten
geistesgeschichtlich, -, -
geisteskrank, -, -
geisteswissenschaftlich, —, —
geistig, —, —
geistlich, —, —
geistreich, geistreicher, geistreichsten
geizig, geiziger, geizigsten
gekippt, —, —
gekniffen, –, –
gekonnt, gekonnter, gekonntesten
gekröpft, —, —
gekrümmt, gekrümmter, gekrümmtesten
geköpert, —, —
gel, —, —
gelagert, —, —
gelangweilt, gelangweilter, gelangweiltesten
gelassen, gelassener, gelassensten
gelaunt, —, —
gelb, gelber, gelbsten
gelbbraun, -, -
gelblich, gelblicher, gelblichsten
gelbsüchtig, —, —
geldgeil, geldgeiler, geldgeilsten
geldgierig, geldgieriger, geldgierigsten
geldhungrig, geldhungriger, geldhungrigsten
geldpolitisch, —, —
geldwert, —, —
geleckt, geleckter, gelecktesten
gelegen, gelegener, gelegensten
gelegentlich, —, —
gelehrt, gelehrter, gelehrtesten
gelenkig, gelenkiger, gelenkigsten
gelernt, —, —
gelinde, gelinder, gelindesten
gell, geller, gellsten
geltungssüchtig, geltungssüchtiger, geltungssüchtigsten
gelähmt, —, —
geländegängig, geländegängiger, geländegängigsten
geläufig, geläufiger, geläufigsten
gemafrei, —, —
gemein, gemeiner, gemeinsten
gemeindeutsch, —, —
gemeinfasslich, gemeinfasslicher, gemeinfasslichsten
gemeinfrei, —, —
gemeingermanisch, —, —
gemeinnützig, gemeinnütziger, gemeinnützigsten
gemeinsam, —, —
gemeinschaftlich, gemeinschaftlicher, gemeinschaftlichsten
gemeinslawisch, —, —
gemächlich, gemächlicher, gemächlichsten
gemäß, gemäßer, gemäßesten
gemäßigt, gemäßigter, gemäßigtsten
gemütlich, gemütlicher, gemütlichsten
genant, genanter, genantesten
genau, genauer, genauesten
genehmigungsfrei, —, —
genehmigungsfähig, —, —
genehmigungspflichtig, —, —
geneigt, geneigter, geneigtesten
generativ, -, -
generell, –, –
generiert, -, -
generisch, -, -
generös, generöser, generösesten
genetisch, —, —
genial, genialer, genialsten
genießbar, genießbarer, genießbarsten
genital, -, -
genitivisch, -, -
genotypisch, —, —
gentechnikfrei, —, —
gentechnisch, -, -
gentechnologisch, -, -
gentil, gentiler, gentilsten
genuesisch, genuesischer, genuesischsten
genuin, genuiner, genuinsten
genusssüchtig, genusssüchtiger, genusssüchtigsten
genügend, —, —
genügsam, genügsamer, genügsamsten
genüsslich, genüsslicher, genüsslichsten
geodätisch, -, -
geografisch, —, —
geographisch, —, —
geologisch, —, —
geometrisch, —, —
geopolitisch, -, -
geordnet, geordneter, geordnetsten
georgisch, —, —
geostationär, –, –
geostrategisch, —, —
geothermal, —, —
geowissenschaftlich, —, —
geozentrisch, —, —
geparkt, -, -
geperlt, —, —
gepfeffert, gepfefferter, gepfeffertsten
gepflegt, gepflegter, gepflegtesten
gepunktet, —, —
gerade, gerader, geradesten
geradlinig, geradliniger, geradlinigsten
geraum, geraumer, geraumsten
gerecht, gerechter, gerechtesten
gerechtfertigt, gerechtfertigter, gerechtfertigtesten
geregelt, geregelter, geregeltsten
gerichtlich, —, —
gerichtsmedizinisch, —, —
geriffelt, —, —
gering, geringer, geringsten
geringfügig, geringfügiger, geringfügigsten
gerissen, gerissener, gerissensten
germanisch, germanischer, germanischsten
gerollt, —, —
gertenschlank, gertenschlanker, gertenschlanksten
geruchfrei, —, —
geruchlich, —, —
geruchlos, —, —
geruchsempfindlich, geruchsempfindlicher, geruchsempfindlichsten
geruchsfrei, —, —
geruchsneutral, —, —
geruchsspezifisch, geruchsspezifischer, geruchsspezifischsten
geruchtilgend, —, —
geruhsam, geruhsamer, geruhsamsten
gerundet, —, —
gerädert, geräderter, gerädertesten
geräteübergreifend, -, -
geräuchert, -, -
geräumig, geräumiger, geräumigsten
geräuscharm, geräuschärmer, geräuschärmsten
geräuschlos, —, —
gerötet, geröteter, gerötetsten
gesalzen, gesalzener, gesalzensten
gesamt, —, —
gesamtdeutsch, —, —
gesamthaft, -, -
geschafft, —, —
gescheckt, —, —
gescheit, gescheiter, gescheitesten
geschert, gescherter, geschertesten
geschichtlich, –, –
geschichtslos, geschichtsloser, geschichtslosesten
geschichtsträchtig, —, —
geschickt, geschickter, geschicktesten
geschieden, —, —
geschlechtslos, —, —
geschlechtsneutral, —, —
geschlechtsreif, —, —
geschlossen, geschlossener, geschlossensten
geschmacklich, —, —
geschmacklos, geschmackloser, geschmacklosesten
geschmacksneutral, —, —}}
geschmackvoll, geschmackvoller, geschmackvollsten
geschmeidig, geschmeidiger, geschmeidigsten
geschmäcklerisch, geschmäcklerischer, geschmäcklerischsten
geschoren, geschorener, geschorensten
geschweift, —, —
geschwind, geschwinder, geschwindesten
geschwungen, geschwungener, geschwungensten
geschwächt, geschwächter, geschwächtesten
geschwätzig, geschwätziger, geschwätzigsten
geschädigt, -, -
geschäftig, geschäftiger, geschäftigsten
geschäftlich, –, –
geschäftstüchtig, geschäftstüchtiger, geschäftstüchtigsten
geschätzt, geschätzter, geschätztesten
geschützt, geschützter, geschütztesten
gesellig, geselliger, geselligsten
gesellschaftlich, —, —
gesetzestreu, -, -
gesetzeswidrig, gesetzeswidriger, gesetzeswidrigsten
gesetzlich, —, —
gesetzwidrig, —, —
gesichert, gesicherter, gesichertsten
gesinnt, –, –
gesinnungsethisch, —, —
gesittet, gesitteter, gesittetsten
gespalten, -, -
gespannt, gespannter, gespanntesten
gespenstisch, gespenstischer, gespenstischsten
gesperrt, -, -
gesprenkelt, gesprenkelter, gesprenkeltsten
gesprächig, gesprächiger, gesprächigsten
gestanden, -, -
gesteuert, -, -
gestiefelt, —, —
gestielt, —, —
gestirnt, —, —
gestohlen, -, -
gestorben, —, —
gestreift, -, -
gestreng, gestrenger, gestrengsten
gestrig, —, —
geständig, -, -
gestört, gestörter, gestörtesten
gesucht, gesuchter, gesuchtesten
gesund, gesünder, gesündesten
gesundheitlich, -, -
gesundheitspolitisch, -, -
gesundheitsschädigend, gesundheitsschädigender, gesundheitsschädigendsten
gesundheitsschädlich, gesundheitsschädlicher, gesundheitsschädlichsten
gesundheitswissenschaftlich, —, —
gesüßt, -, -
getarnt, getarnter, getarntesten
getigert, —, —
getreidereich, getreidereicher, getreidereichsten
getreu, getreuer, getreusten
getriebelos, —, —
getrocknet, -, -
getrost, —, —
gewahr, —, —
gewalmt, —, —
gewaltbereit, gewaltbereiter, gewaltbereitesten
gewaltig, gewaltiger, gewaltigsten
gewaltlos, gewaltloser, gewaltlosesten
gewaltsam, gewaltsamer, gewaltsamsten
gewalttätig, gewalttätiger, gewalttätigsten
gewaltverherrlichend, -, -
gewandt, gewandter, gewandtesten
gewerblich, gewerblicher, gewerblichsten
gewerbsmäßig, —, —
gewesen, -, -
gewichtig, gewichtiger, gewichtigsten
gewieft, gewiefter, gewieftesten
gewillkürt, —, —
gewillt, —, —
gewinnend, gewinnender, gewinnendsten
gewinnsüchtig, gewinnsüchtiger, gewinnsüchtigsten
gewiss, gewisser, gewissesten
gewissenhaft, gewissenhafter, gewissenhaftesten
gewitzigt, gewitzigter, gewitzigtesten
gewitzt, gewitzter, gewitztesten
gewohnheitsmäßig, gewohnheitsmäßiger, gewohnheitsmäßigsten
gewohnheitsrechtlich, -, -
gewohnt, —, —
gewollt, gewollter, gewolltesten
gewusst, —, —
gewährleistet, -, -
gewöhnlich, gewöhnlicher, gewöhnlichsten
gewöhnungsbedürftig, gewöhnungsbedürftiger, gewöhnungsbedürftigsten
gewünscht, gewünschter, gewünschtesten
gezielt, gezielter, gezieltesten
geöffnet, -, -
ghanaisch, —, —
gibraltarisch, —, —
gichtkrank, -, -
gierig, gieriger, gierigsten
giftfrei, —, —
giftgrün, —, —
gifthaltig, —, —
gifthältig, —, —
giftig, giftiger, giftigsten
gigantisch, gigantischer, gigantischsten
gigantomanisch, —, —
gigerlhaft, —, —
gingival, -, -
glamourös, glamouröser, glamourösesten
glanzhell, —, —
glasig, glasiger, glasigsten
glasklar, -, -
glatt, glatter, glattesten
glattzüngig, glattzüngiger, glattzüngigsten
glatzköpfig, glatzköpfiger, glatzköpfigsten
glaubhaft, glaubhafter, glaubhaftesten
glaubwürdig, glaubwürdiger, glaubwürdigsten
glauk, —, —
glazial, —, —
glazigen, —, —
glaziofluviatil, —, —
glaziär, —, —
gleich, gleicher, -
gleichalterig, —, —
gleichaltrig, —, —
gleichartig, —, —
gleichbedeutend, —, —
gleichberechtigt, –, –
gleichgeschlechtlich, —, —
gleichgültig, gleichgültiger, gleichgültigsten
gleichmäßig, gleichmäßiger, gleichmäßigsten
gleichmütig, gleichmütiger, gleichmütigsten
gleichnamig, —, —
gleichschenklig, —, —
gleichseitig, –, –
gleichwertig, gleichwertiger, gleichwertigsten
gleichzeitig, —, —
glibberig, glibberiger, glibberigsten
glimpflich, glimpflicher, glimpflichsten
glitschig, glitschiger, glitschigsten
global, globaler, globalsten
globalisiert, globalisierter, globalisiertesten
glockenförmig, —, —
glockenhell, —, —
glorreich, glorreicher, glorreichsten
glottal, —, —
gluteal, —, —
glutenfrei, —, —
glutrot, -, -
glänzend, glänzender, glänzendsten
gläsern, —, —
gläubig, gläubiger, gläubigsten
glücklich, glücklicher, glücklichsten
glückselig, glückseliger, glückseligsten
gnadenlos, gnadenloser, gnadenlosesten
gnostisch, —, —
gnädig, gnädiger, gnädigsten
goidelisch, —, —
goldbeschlagen, -, -
golden, goldener, goldensten
goldfarben, —, —
goldgelb, -, -
goldgeschmückt, —, —
goldgeziert, —, —
goldglänzend, -, -
goldhaltig, goldhaltiger, goldhaltigsten
goldhältig, goldhältiger, goldhältigsten
goldig, goldiger, goldigsten
gondelnd , -, -
goschert, goscherter, goschertsten
gotisch, —, —
gottergeben, gottergebener, gottergebensten
gotteslästerlich, gotteslästerlicher, gotteslästerlichsten
gottesmillionisch, —, —
gottfroh, —, —
gottgefällig, gottgefälliger, gottgefälligsten
gottgegeben, -, -
gottlos, gottloser, gottlosesten
gottverdammt, gottverdammter, gottverdammtesten
gotzig, —, —
gradlinig, gradliniger, gradlinigsten
graduell, —, —
grafisch, —, —
grafithaltig, grafithaltiger, grafithaltigsten
gram, —, —
grammatikalisch, -, -
grammatisch, —, —
gramnegativ, -, -
grampositiv, -, -
granatenvoll, —, —
grandios, grandioser, grandiosesten
graniten, —, —
grantig, grantiger, grantigsten
granular, -, -
graphematisch, -, -
graphisch, —, —
graphitfarben, —, —
graphithaltig, graphithaltiger, graphithaltigsten
grasbewachsen, -, -
grasgrün, —, —
gratis, -, -
grau, grauer, grausten
graublau, —, —
grauenhaft, grauenhafter, grauenhaftesten
grauenvoll, grauenvoller, grauenvollsten
graufarben, —, —
grausam, grausamer, grausamsten
